,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTY,Unemployment_rate_2016,Med_HH_Income_Percent_of_State_Total_2015,GEO.display-label,POPESTIMATE2016,AVG_NETMIG,POP_CHANGE,BIRTHS_PER_CAPITA,MEDIAN_HOUSEHOLD_INCOME,PERCENT_W_HEALTH_INSURANCE,PERCENTAGE_IN_POVERTY,PERCENT_WITH_KIDS,BACHELORS_DEGREE,MEDIAN_MORTAGE_PAYMENTS,MEDIAN_RENT_PAYMENT,2010_FAM_KIDS,2015_FAM_KIDS,2010_2010_CHANGE_IN_FAM_WITH_KIDS
2065,50,2,4,38,81,North Dakota,"Sargent County, North Dakota",2.0,95.1,"Sargent County, North Dakota",3890,2.867990439,0.022607781,0.012339332,57125,95.7,4.2,24.5,19.8,1035,577,19,18.7,-0.015789474
2066,50,2,4,38,83,North Dakota,"Sheridan County, North Dakota",5.8,62.0,"Sheridan County, North Dakota",1322,-0.003383649,0.00608828,0.006051437,48102,93,10.4,19.9,15.2,854,356,17.1,16.2,-0.052631579
2067,50,2,4,38,85,North Dakota,"Sioux County, North Dakota",4.4,53.3,"Sioux County, North Dakota",4469,0.64837857,0.07686747,0.022376371,38068,71.4,32.5,34.6,17.3,934,470,15.5,12.4,-0.2
2068,50,2,4,38,87,North Dakota,"Slope County, North Dakota",2.5,92.2,"Slope County, North Dakota",763,2.512319272,0.048076923,0.007863696,55000,92.1,7.2,18.9,25.7,967,663,15,14.3,-0.046666667
2069,50,2,4,38,89,North Dakota,"Stark County, North Dakota",4.0,124.6,"Stark County, North Dakota",31199,32.61267244,0.281167871,0.019007019,72099,90.7,3.4,29.5,24.3,1314,854,19.7,23.4,0.187817259
2070,50,2,4,38,91,North Dakota,"Steele County, North Dakota",2.2,99.5,"Steele County, North Dakota",1962,-4.620457154,-0.00708502,0.0127421,55833,93.5,4.2,17.2,19.7,893,463,17.9,13.6,-0.240223464
2071,50,2,4,38,93,North Dakota,"Stutsman County, North Dakota",2.5,89.1,"Stutsman County, North Dakota",21128,0.751330429,0.000189358,0.011217342,52359,91.5,7.9,23,23.6,1069,620,18.7,13.8,-0.262032086
2072,50,2,4,38,95,North Dakota,"Towner County, North Dakota",2.3,83.6,"Towner County, North Dakota",2263,3.88793968,0.0129812,0.010605391,56625,92.2,11.2,23.8,17.7,861,464,14.9,18.2,0.22147651
2073,50,2,4,38,97,North Dakota,"Traill County, North Dakota",2.9,88.9,"Traill County, North Dakota",8030,-1.605989107,-0.010108481,0.011830635,54960,95.2,6.7,25,26.4,1125,560,24.6,18.7,-0.239837398
2074,50,2,4,38,99,North Dakota,"Walsh County, North Dakota",3.9,83.9,"Walsh County, North Dakota",10904,-2.052506062,-0.016860518,0.01375642,49411,90.4,6.1,23.6,17.2,955,514,17.6,15.8,-0.102272727
2075,50,2,4,38,101,North Dakota,"Ward County, North Dakota",4.2,99.2,"Ward County, North Dakota",70210,9.880587801,0.130340986,0.01884347,61393,91.4,5,27.7,25.8,1291,919,24.9,20.6,-0.172690763
2076,50,2,4,38,103,North Dakota,"Wells County, North Dakota",4.0,84.1,"Wells County, North Dakota",4098,1.875498625,-0.024053346,0.01000488,48098,91.9,2.6,18.9,19.8,896,443,18.3,16,-0.12568306
2077,50,2,4,38,105,North Dakota,"Williams County, North Dakota",4.4,145.7,"Williams County, North Dakota",34337,57.5723556,0.520278048,0.022745144,88013,89.9,9.8,30.9,21,1254,898,18.5,23.3,0.259459459
2079,50,2,3,39,1,Ohio,"Adams County, Ohio",7.5,71.7,"Adams County, Ohio",27907,-3.906028122,-0.022932568,0.011108324,35560,85.3,18.8,28.2,10.5,969,562,21.2,17.8,-0.160377358
2080,50,2,3,39,3,Ohio,"Allen County, Ohio",5.0,96.5,"Allen County, Ohio",103742,-5.845749669,-0.024935382,0.0120684,44103,90,12.7,28.8,17.4,1064,639,18.9,16.9,-0.105820106
2081,50,2,3,39,5,Ohio,"Ashland County, Ohio",5.0,94.6,"Ashland County, Ohio",53652,-0.107553466,0.006245428,0.011295012,48003,87.5,10.5,28.2,20.4,1061,676,21.6,19.8,-0.083333333
2082,50,2,3,39,7,Ohio,"Ashtabula County, Ohio",6.0,86.6,"Ashtabula County, Ohio",98231,-4.458930359,-0.03119514,0.010536389,40544,87.4,14.4,25.9,13.3,1062,628,19.1,15.9,-0.167539267
2083,50,2,3,39,9,Ohio,"Athens County, Ohio",6.2,75.2,"Athens County, Ohio",66186,1.33626618,0.014795848,0.00837035,33872,92,19.7,23.1,29.1,1099,705,15.7,14.1,-0.101910828
2084,50,2,3,39,11,Ohio,"Auglaize County, Ohio",3.7,115.2,"Auglaize County, Ohio",45894,-1.736877758,-0.00082731,0.011591929,54274,93.8,6.1,27,17.5,1141,642,23.8,20.6,-0.134453782
2085,50,2,3,39,13,Ohio,"Belmont County, Ohio",7.4,89.4,"Belmont County, Ohio",68673,-0.793405287,-0.023393726,0.010018493,43833,90.7,9.6,23.4,15.1,978,552,16.7,16.6,-0.005988024
2086,50,2,3,39,15,Ohio,"Brown County, Ohio",5.7,92.4,"Brown County, Ohio",43759,-4.492500466,-0.024934266,0.010466418,45568,87.8,12,27,12.1,1115,649,21.7,18.4,-0.152073733
2087,50,2,3,39,17,Ohio,"Butler County, Ohio",4.4,115.4,"Butler County, Ohio",377537,0.161535777,0.022919275,0.011744544,57540,91.1,9.6,30.5,28.4,1386,817,22.9,20.9,-0.087336245
2088,50,2,3,39,19,Ohio,"Carroll County, Ohio",6.8,102.1,"Carroll County, Ohio",27669,-5.333976153,-0.040104076,0.009577506,47075,87.1,10.4,25.2,11.4,1111,599,21.2,19.3,-0.089622642
2089,50,2,3,39,21,Ohio,"Champaign County, Ohio",4.5,115.2,"Champaign County, Ohio",38747,-5.682602955,-0.032775836,0.009600743,50974,91.5,8.1,28.2,15.5,1147,700,23.6,18.7,-0.207627119
2090,50,2,3,39,23,Ohio,"Clark County, Ohio",5.2,93.3,"Clark County, Ohio",134786,-3.421190542,-0.025020796,0.011618417,43625,90.5,13.2,26.9,18.1,1076,675,17.9,15.5,-0.134078212
2091,50,2,3,39,25,Ohio,"Clermont County, Ohio",4.4,121.8,"Clermont County, Ohio",203022,0.823158579,0.026878022,0.011254938,60805,91.2,7.5,30.5,27.1,1381,764,24.8,21.9,-0.116935484
2092,50,2,3,39,27,Ohio,"Clinton County, Ohio",5.8,92.1,"Clinton County, Ohio",41902,-1.656213523,-2.39E-05,0.012386044,46787,89.3,12.9,30.1,15.8,1153,707,21.5,18.6,-0.134883721
2093,50,2,3,39,29,Ohio,"Columbiana County, Ohio",6.6,82.8,"Columbiana County, Ohio",103685,-5.208182337,-0.038689759,0.009779621,44497,88.3,11.3,25.8,13.9,1008,615,19.3,16.8,-0.129533679
2094,50,2,3,39,31,Ohio,"Coshocton County, Ohio",7.0,81.5,"Coshocton County, Ohio",36602,-2.399340409,-0.008801148,0.012512977,41701,85.6,11.1,25.8,12.1,970,565,18.6,18.6,0
2095,50,2,3,39,33,Ohio,"Crawford County, Ohio",6.0,81.2,"Crawford County, Ohio",42083,-5.490828894,-0.038542381,0.011667419,40795,90.5,12.2,24.5,12.6,945,631,18.9,15.7,-0.169312169
2096,50,2,3,39,35,Ohio,"Cuyahoga County, Ohio",5.4,89.1,"Cuyahoga County, Ohio",1249352,-4.607000718,-0.02266558,0.011959,44190,90.4,14.5,24.3,30.5,1297,730,15.3,13.7,-0.104575163
2097,50,2,3,39,37,Ohio,"Darke County, Ohio",4.1,100.1,"Darke County, Ohio",51778,-4.766669781,-0.022355651,0.01265016,44632,90.6,9.9,27.5,12.3,1071,610,21.1,19.5,-0.075829384
2098,50,2,3,39,39,Ohio,"Defiance County, Ohio",4.8,105.6,"Defiance County, Ohio",38158,-5.562511281,-0.024166944,0.011085487,50663,89.9,9.3,26.2,16.7,1104,664,20.2,16.7,-0.173267327
2099,50,2,3,39,41,Ohio,"Delaware County, Ohio",3.5,191.2,"Delaware County, Ohio",196463,12.49713759,0.121697079,0.011350738,91955,95.6,3.1,40.1,51.8,1962,953,35.1,33.1,-0.056980057
2100,50,2,3,39,43,Ohio,"Erie County, Ohio",5.5,94.2,"Erie County, Ohio",75107,-2.627261903,-0.025040241,0.010318612,48011,90.4,8.6,23,21.2,1185,707,18.6,13.8,-0.258064516
2101,50,2,3,39,45,Ohio,"Fairfield County, Ohio",4.2,120.3,"Fairfield County, Ohio",152597,3.810835788,0.04227228,0.010439262,60567,92.7,7.3,33.2,26,1411,799,26.1,23.6,-0.095785441
2102,50,2,3,39,47,Ohio,"Fayette County, Ohio",4.4,88.2,"Fayette County, Ohio",28676,-2.159852976,-0.011615483,0.010984796,40503,87.9,15.5,28.7,14.1,1052,688,17.4,17,-0.022988506
2103,50,2,3,39,49,Ohio,"Franklin County, Ohio",4.0,105.6,"Franklin County, Ohio",1264518,5.860356397,0.084147325,0.014979621,52341,88.4,12.8,27.8,37.6,1415,845,18.2,17,-0.065934066
2104,50,2,3,39,51,Ohio,"Fulton County, Ohio",4.6,115.1,"Fulton County, Ohio",42514,-3.138089351,-0.002346647,0.01201957,55120,94.4,7.6,30.4,17.2,1181,641,23.6,22.2,-0.059322034
2105,50,2,3,39,53,Ohio,"Gallia County, Ohio",6.7,75.8,"Gallia County, Ohio",30015,-6.207468727,-0.034670183,0.012560386,37319,86.8,16.1,26.6,15.1,1080,601,20.7,17.5,-0.154589372
2106,50,2,3,39,55,Ohio,"Geauga County, Ohio",4.4,149.4,"Geauga County, Ohio",94060,-0.234511115,0.006893894,0.009685307,72430,88.8,4.8,28.8,37,1594,800,28.6,23.6,-0.174825175
2107,50,2,3,39,57,Ohio,"Greene County, Ohio",4.3,119.9,"Greene County, Ohio",164765,0.733665594,0.01950969,0.010827542,60113,93.1,9,27.1,37.1,1416,848,20.6,19.4,-0.058252427
2108,50,2,3,39,59,Ohio,"Guernsey County, Ohio",7.0,81.5,"Guernsey County, Ohio",39063,-4.07898959,-0.026273151,0.011673451,40930,89,16.5,26.4,13.5,983,595,17.4,17.4,0
2109,50,2,3,39,61,Ohio,"Hamilton County, Ohio",4.3,100.0,"Hamilton County, Ohio",809099,-2.200901296,0.008494498,0.013581774,49013,90.4,13.8,26.1,35,1359,709,16.7,15,-0.101796407
2110,50,2,3,39,63,Ohio,"Hancock County, Ohio",3.6,108.2,"Hancock County, Ohio",75872,-0.527156475,0.015866215,0.012639709,50895,91.6,9.7,27.4,25.8,1172,679,19.8,18.4,-0.070707071
2111,50,2,3,39,65,Ohio,"Hardin County, Ohio",5.0,86.3,"Hardin County, Ohio",31474,-5.208852301,-0.019532102,0.011755735,42703,88.1,13.6,28.7,13.5,984,630,20.4,20.4,0
2112,50,2,3,39,67,Ohio,"Harrison County, Ohio",7.5,86.6,"Harrison County, Ohio",15307,-3.015486185,-0.034014893,0.011236689,43173,89.4,12.2,27.5,8.6,894,606,20.9,20.3,-0.028708134
2113,50,2,3,39,69,Ohio,"Henry County, Ohio",5.3,111.5,"Henry County, Ohio",27629,-5.572211748,-0.017321098,0.010604799,53835,92.7,8,28.4,16.1,1123,686,22.5,19.4,-0.137777778
2114,50,2,3,39,71,Ohio,"Highland County, Ohio",6.3,81.2,"Highland County, Ohio",43029,-3.235890321,-0.01327738,0.011922192,39858,86.8,16,27.3,12.1,1042,643,21.2,17.4,-0.179245283
2115,50,2,3,39,73,Ohio,"Hocking County, Ohio",5.4,85.3,"Hocking County, Ohio",28340,-5.566081881,-0.038278811,0.01037403,42170,87.9,13.2,26.7,15.1,1110,587,21.2,17.8,-0.160377358
2116,50,2,3,39,75,Ohio,"Holmes County, Ohio",3.5,104.8,"Holmes County, Ohio",43936,-5.203245554,0.034494125,0.017275127,51996,58,9.7,39.6,7.8,1085,561,36,35.2,-0.022222222
2117,50,2,3,39,77,Ohio,"Huron County, Ohio",6.5,95.6,"Huron County, Ohio",58439,-5.856413012,-0.019117795,0.012457434,48745,90.2,10.4,29.8,13.1,1109,630,21.8,20.3,-0.068807339
2118,50,2,3,39,79,Ohio,"Jackson County, Ohio",7.8,83.8,"Jackson County, Ohio",32505,-4.393930914,-0.023081778,0.012275035,39460,88.7,17.5,28.4,17.2,1018,637,18.6,18.1,-0.02688172
2119,50,2,3,39,81,Ohio,"Jefferson County, Ohio",8.3,84.8,"Jefferson County, Ohio",66704,-2.246023849,-0.041801936,0.009969417,41942,90.4,12.6,22.9,15.1,932,594,16.7,14.7,-0.119760479
2120,50,2,3,39,83,Ohio,"Knox County, Ohio",4.5,99.7,"Knox County, Ohio",60814,-2.24769904,-0.004469036,0.011461177,48533,87.9,11.6,27.9,21.8,1168,699,22.5,20,-0.111111111
2121,50,2,3,39,85,Ohio,"Lake County, Ohio",4.8,119.0,"Lake County, Ohio",228614,-0.278294895,-0.006095228,0.009544472,58029,92.1,6,25.5,26.3,1313,814,20.4,17.6,-0.137254902
2122,50,2,3,39,87,Ohio,"Lawrence County, Ohio",6.4,77.7,"Lawrence County, Ohio",60872,-4.037641331,-0.024768496,0.011318833,42874,89.6,13.8,24.3,14.7,1010,652,17.3,16,-0.075144509
2123,50,2,3,39,89,Ohio,"Licking County, Ohio",4.3,115.7,"Licking County, Ohio",172198,2.625200141,0.032758373,0.012148805,56549,90.9,9.2,29.8,22.8,1336,760,21.9,20.8,-0.050228311
2124,50,2,3,39,91,Ohio,"Logan County, Ohio",4.2,97.3,"Logan County, Ohio",45165,-3.545860273,-0.013110456,0.011402635,49783,88,10.8,27.1,15.7,1110,694,20.3,16.8,-0.172413793
2125,50,2,3,39,93,Ohio,"Lorain County, Ohio",5.9,103.3,"Lorain County, Ohio",306365,1.015330672,0.016243847,0.011192532,52457,91.9,10.9,27.9,22.8,1279,741,20.5,17.5,-0.146341463
2126,50,2,3,39,95,Ohio,"Lucas County, Ohio",5.1,84.4,"Lucas County, Ohio",432488,-6.160362211,-0.020569739,0.01289978,41777,89.8,16.5,26.5,24.2,1187,666,16.8,14.3,-0.148809524
2127,50,2,3,39,97,Ohio,"Madison County, Ohio",3.8,124.8,"Madison County, Ohio",43419,-0.724470619,0.000599175,0.009811373,57406,90.6,7.2,29.9,17.1,1293,734,21.8,21.1,-0.032110092
2128,50,2,3,39,99,Ohio,"Mahoning County, Ohio",6.3,83.1,"Mahoning County, Ohio",230008,-2.756159457,-0.035140634,0.010334423,41375,90.9,13.7,23.9,22.2,1046,627,16.7,13.4,-0.19760479
2129,50,2,3,39,101,Ohio,"Marion County, Ohio",5.0,85.2,"Marion County, Ohio",65096,-4.028278577,-0.020435188,0.010645815,42966,89.4,13.6,25.9,12.4,1051,693,16.7,16.1,-0.035928144
2130,50,2,3,39,103,Ohio,"Medina County, Ohio",4.3,138.2,"Medina County, Ohio",177221,1.914867236,0.027112082,0.010540512,66952,93.1,5.2,30.9,30.8,1450,824,27.3,23.7,-0.131868132
2131,50,2,3,39,105,Ohio,"Meigs County, Ohio",8.3,75.3,"Meigs County, Ohio",23125,-2.744935282,-0.025454086,0.008778378,37813,87.8,18,26.1,12.9,962,541,17.9,17.2,-0.039106145
2132,50,2,3,39,107,Ohio,"Mercer County, Ohio",3.2,109.9,"Mercer County, Ohio",40909,-3.156499793,0.003064927,0.013517808,53099,93,5.3,28.3,15.7,1098,653,25,22.1,-0.116
2133,50,2,3,39,109,Ohio,"Miami County, Ohio",4.3,101.2,"Miami County, Ohio",104679,2.103740752,0.021477781,0.011616466,51569,91.3,9.8,28,20.6,1173,730,21.1,18.3,-0.132701422
2134,50,2,3,39,111,Ohio,"Monroe County, Ohio",11.1,81.7,"Monroe County, Ohio",14210,-2.187129943,-0.025310378,0.010274455,41528,89,13.3,24.6,9.9,837,533,18.6,15.5,-0.166666667
2135,50,2,3,39,113,Ohio,"Montgomery County, Ohio",4.8,91.4,"Montgomery County, Ohio",531239,-2.8531961,-0.009283555,0.012212959,43829,89.6,14.5,25.8,25.7,1199,728,16,14.5,-0.09375
2136,50,2,3,39,115,Ohio,"Morgan County, Ohio",8.1,78.2,"Morgan County, Ohio",14804,-1.319350814,-0.017259692,0.010199946,37067,85.7,17.1,25.6,11.1,1007,549,18.3,18.4,0.005464481
2137,50,2,3,39,117,Ohio,"Morrow County, Ohio",4.9,102.4,"Morrow County, Ohio",35036,-1.114405351,0.006261129,0.010646192,51993,90.4,7.5,28.6,13.9,1197,677,25.7,20.8,-0.190661479
2138,50,2,3,39,119,Ohio,"Muskingum County, Ohio",6.0,84.8,"Muskingum County, Ohio",86068,-1.056906404,-0.001762932,0.012060231,41130,89.6,14.4,27.8,15.1,1052,641,18.9,16.5,-0.126984127
2139,50,2,3,39,121,Ohio,"Noble County, Ohio",8.6,93.4,"Noble County, Ohio",14294,-4.830384569,-0.023233566,0.009584441,41708,89.1,8.3,15.6,9.3,851,595,9.4,11.6,0.234042553
2140,50,2,3,39,123,Ohio,"Ottawa County, Ohio",6.4,115.1,"Ottawa County, Ohio",40636,-0.219348721,-0.018311833,0.008809922,53914,92.6,6.9,23.4,21.7,1199,696,18.6,15.8,-0.150537634
2141,50,2,3,39,125,Ohio,"Paulding County, Ohio",4.6,97.5,"Paulding County, Ohio",18865,-7.778978587,-0.036369209,0.011608799,45550,91.3,9.3,27.4,12.7,978,587,22.6,20.9,-0.075221239
2142,50,2,3,39,127,Ohio,"Perry County, Ohio",6.2,87.6,"Perry County, Ohio",35927,-2.314187591,-0.002997086,0.011913046,42017,89.8,14.9,29.7,11,1008,588,23.5,20,-0.14893617
2143,50,2,3,39,129,Ohio,"Pickaway County, Ohio",4.7,114.5,"Pickaway County, Ohio",57565,3.993797654,0.033056368,0.010666203,57439,91.8,9.7,29.5,17.1,1269,747,24.1,20.7,-0.141078838
2144,50,2,3,39,131,Ohio,"Pike County, Ohio",7.4,78.0,"Pike County, Ohio",28160,-3.444191559,-0.019908116,0.012606534,40283,86.9,18,27,11.8,1067,665,19.5,16.3,-0.164102564
2145,50,2,3,39,133,Ohio,"Portage County, Ohio",5.0,104.9,"Portage County, Ohio",161921,0.094977509,0.002917312,0.009300832,52552,91.6,10.4,25.6,26,1320,802,20,17.3,-0.135
2146,50,2,3,39,135,Ohio,"Preble County, Ohio",4.7,99.9,"Preble County, Ohio",41247,-3.182916494,-0.021980367,0.010376512,47818,90.2,9.7,27.7,11.8,1108,702,21.9,19.7,-0.100456621
2147,50,2,3,39,137,Ohio,"Putnam County, Ohio",3.6,117.5,"Putnam County, Ohio",34056,-6.447634197,-0.011723738,0.013653982,60524,95.2,3.4,31.2,19.4,1103,684,26.5,26.2,-0.011320755
2148,50,2,3,39,139,Ohio,"Richland County, Ohio",5.5,88.6,"Richland County, Ohio",121107,-4.234904717,-0.024699212,0.010891195,41877,89,12.5,24.5,15.7,1025,624,19,15.1,-0.205263158
2149,50,2,3,39,141,Ohio,"Ross County, Ohio",5.5,89.3,"Ross County, Ohio",77000,-2.665111635,-0.014071883,0.011597403,43345,89.6,14,28.4,14.7,1096,670,19.9,18.6,-0.065326633
2150,50,2,3,39,143,Ohio,"Sandusky County, Ohio",4.7,97.9,"Sandusky County, Ohio",59330,-4.595392135,-0.025395887,0.010382606,47209,91.5,11,26.4,14.5,1071,634,20.2,15.8,-0.217821782
2151,50,2,3,39,145,Ohio,"Scioto County, Ohio",7.6,73.0,"Scioto County, Ohio",76088,-6.283036405,-0.043267236,0.010724424,35903,88.5,19.5,25,14.4,1024,550,18.6,15.5,-0.166666667
2152,50,2,3,39,147,Ohio,"Seneca County, Ohio",4.8,95.2,"Seneca County, Ohio",55353,-3.660052732,-0.022480839,0.010243347,45444,92.1,12.9,27,14.2,986,645,20.3,16.9,-0.167487685
2153,50,2,3,39,149,Ohio,"Shelby County, Ohio",4.1,115.8,"Shelby County, Ohio",48623,-6.343639176,-0.013952262,0.012730601,54550,92.9,7.3,31.5,16.3,1141,684,24,21.9,-0.0875
2154,50,2,3,39,151,Ohio,"Stark County, Ohio",5.4,95.9,"Stark County, Ohio",373612,-0.801655816,-0.004948465,0.011174695,47137,91,10.8,26.4,21.9,1137,680,18.6,16.6,-0.107526882
2155,50,2,3,39,153,Ohio,"Summit County, Ohio",5.0,100.7,"Summit County, Ohio",540300,-1.070214876,-0.002536581,0.011354803,50765,90.9,10.6,25.9,30.3,1239,744,18.6,16.5,-0.112903226
2156,50,2,3,39,155,Ohio,"Trumbull County, Ohio",6.7,83.8,"Trumbull County, Ohio",201825,-4.237979745,-0.038324089,0.010082993,43073,88.5,13.2,23.7,17.3,1026,627,15.8,14.3,-0.094936709
2157,50,2,3,39,157,Ohio,"Tuscarawas County, Ohio",5.7,93.2,"Tuscarawas County, Ohio",92420,-1.413560101,-0.001512532,0.01215105,45310,88.8,10.7,27.6,14.4,1040,674,21.3,19.3,-0.093896714
2158,50,2,3,39,159,Ohio,"Union County, Ohio",3.8,149.0,"Union County, Ohio",55457,4.088138375,0.058016636,0.011414249,67382,93.2,6.4,37.7,26.2,1522,805,31.2,29.7,-0.048076923
2159,50,2,3,39,161,Ohio,"Van Wert County, Ohio",4.0,100.3,"Van Wert County, Ohio",28362,-2.918885693,-0.010535864,0.01202313,48060,91.5,9.1,26.4,15.7,977,635,22.1,19.3,-0.126696833
2160,50,2,3,39,163,Ohio,"Vinton County, Ohio",7.0,81.6,"Vinton County, Ohio",12921,-5.535791032,-0.03682445,0.009906354,40680,88.5,16.7,28.3,9.1,982,600,21.3,18.6,-0.126760563
2161,50,2,3,39,165,Ohio,"Warren County, Ohio",4.1,159.3,"Warren County, Ohio",227063,6.30984023,0.063372531,0.010384783,74379,94.3,3.9,35.1,39.6,1580,923,30.6,28.4,-0.071895425
2162,50,2,3,39,167,Ohio,"Washington County, Ohio",6.9,87.5,"Washington County, Ohio",60610,-0.69356749,-0.017809396,0.009272397,43509,90.2,10.8,22.7,17.5,1013,600,19.7,16.1,-0.182741117
2163,50,2,3,39,169,Ohio,"Wayne County, Ohio",3.9,103.2,"Wayne County, Ohio",116470,-1.014420217,0.017800809,0.013076329,50383,85.9,9.7,29.2,21.2,1154,657,22.4,22.3,-0.004464286
2164,50,2,3,39,171,Ohio,"Williams County, Ohio",4.4,96.0,"Williams County, Ohio",37017,-3.495451223,-0.013800453,0.011157036,42492,91.9,10.4,27.3,13.9,995,633,19.6,18.1,-0.076530612
2165,50,2,3,39,173,Ohio,"Wood County, Ohio",4.1,112.3,"Wood County, Ohio",130219,2.69045529,0.033984707,0.010658967,53577,93.5,7.7,26.6,31.1,1337,727,20.3,19,-0.064039409
2166,50,2,3,39,175,Ohio,"Wyandot County, Ohio",3.7,100.0,"Wyandot County, Ohio",22118,-4.463449149,-0.020980878,0.011303011,47555,91.2,7.3,26,14.1,1010,618,23,18.1,-0.213043478
2168,50,3,7,40,1,Oklahoma,"Adair County, Oklahoma",6.0,65.0,"Adair County, Oklahoma",22098,-7.276486931,-0.027890199,0.014888225,33404,72,21.6,30,13.8,839,526,21.6,19.2,-0.111111111
2169,50,3,7,40,3,Oklahoma,"Alfalfa County, Oklahoma",3.4,108.1,"Alfalfa County, Oklahoma",5827,7.586845576,0.03462358,0.010125279,50156,86.3,9.3,25,20.2,797,639,21.5,17.2,-0.2
2170,50,3,7,40,5,Oklahoma,"Atoka County, Oklahoma",6.7,71.7,"Atoka County, Oklahoma",13810,-5.128282881,-0.024924098,0.012020275,36661,78.3,17.4,25.8,14,905,583,18.7,16.3,-0.128342246
2171,50,3,7,40,7,Oklahoma,"Beaver County, Oklahoma",3.2,122.5,"Beaver County, Oklahoma",5382,-10.22826007,-0.045406172,0.012448904,52090,85.1,5.5,27.9,20.1,1088,682,24.1,21.9,-0.091286307
2172,50,3,7,40,9,Oklahoma,"Beckham County, Oklahoma",7.5,105.8,"Beckham County, Oklahoma",22519,-1.836697258,0.021130912,0.015453617,48601,82.6,9.5,29.4,17.6,1174,702,20.9,19.6,-0.062200957
2173,50,3,7,40,11,Oklahoma,"Blaine County, Oklahoma",3.8,89.6,"Blaine County, Oklahoma",9643,-7.228683105,-0.02576278,0.016592347,41972,87.7,13.3,23.8,16.3,943,549,18.5,15.6,-0.156756757
2174,50,3,7,40,13,Oklahoma,"Bryan County, Oklahoma",4.4,84.1,"Bryan County, Oklahoma",45573,8.486289149,0.069136208,0.01316569,38847,80.4,13.5,26.5,21.5,968,666,18.7,18.2,-0.026737968
2175,50,3,7,40,15,Oklahoma,"Caddo County, Oklahoma",5.4,89.6,"Caddo County, Oklahoma",29557,-2.277118532,-0.004009974,0.013668505,40674,76.3,16,26.8,15.8,890,545,20.1,17.9,-0.109452736
2176,50,3,7,40,17,Oklahoma,"Canadian County, Oklahoma",4.0,130.2,"Canadian County, Oklahoma",136532,19.78009466,0.173640959,0.013220344,64505,89.6,5.2,35.7,25.5,1327,886,27,26.2,-0.02962963
2177,50,3,7,40,19,Oklahoma,"Carter County, Oklahoma",5.2,93.2,"Carter County, Oklahoma",48556,1.90527432,0.016007198,0.014107422,44531,83.6,10.6,27.4,18.8,1032,676,20,18.1,-0.095
2178,50,3,7,40,21,Oklahoma,"Cherokee County, Oklahoma",5.6,83.5,"Cherokee County, Oklahoma",48700,3.203197915,0.033575279,0.01164271,38694,76.5,15.3,27.8,24.4,1021,580,19.2,17,-0.114583333
2179,50,3,7,40,23,Oklahoma,"Choctaw County, Oklahoma",7.8,62.9,"Choctaw County, Oklahoma",14885,-2.149626436,-0.022524297,0.012428619,30617,75.3,21.7,23.1,13.2,853,530,16.8,12.3,-0.267857143
